ImageInput,Augmentation,Scheduler,CriterionWeight,OptimizerType,OptimizerLR,LossFunction,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R34,1,0.9249311294765841,0.8870351912663919,0.8714540176804328,0.8789332652019959,0.9584407873430173,0.09701488585470475,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R34,2,0.9214876033057852,0.8888238928397723,0.8547961472489775,0.8703327693175409,0.9593074164257698,0.0735640676479046,19
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R34,3,0.9269972451790633,0.8935185185185186,0.870101596516691,0.8811214953271027,0.9584797706581583,0.09619851546564942,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R34,4,0.9214876033057852,0.8888238928397723,0.8547961472489775,0.8703327693175409,0.9613195552303615,0.10088161989088985,11
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R34,5,0.9194214876033058,0.8812098865711353,0.8574680036944188,0.8686018586196095,0.9521524787390997,0.07845144045192536,15
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R50,1,0.9207988980716253,0.8802300258396318,0.8649228130360206,0.8722690412681608,0.9613225539469107,0.06604132723349022,15
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R50,2,0.9214876033057852,0.8878684155518395,0.8561155825306769,0.8707018568915579,0.9593344048747137,0.08074997067547948,14
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R50,3,0.9235537190082644,0.8890770819460128,0.8626797730571315,0.8749905955188908,0.9606658350226103,0.09257975903184379,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R50,4,0.9214876033057852,0.8860221992772328,0.8587544530940757,0.8714313676145737,0.9611036476388106,0.08046505041799178,17
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R50,5,0.9304407713498623,0.89699648364218,0.8788428552579497,0.8875104990047519,0.9576791133394907,0.07656739810805549,17
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R101,1,0.9318181818181818,0.9040979070316875,0.8744227470642565,0.8881908443556008,0.9651429188307404,0.08080754633940426,14
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R101,2,0.9373278236914601,0.910373384622721,0.887089325768571,0.8980858509390259,0.968708392807878,0.08849975425048785,15
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R101,3,0.9207988980716253,0.8726084920800855,0.8794366011347143,0.8759596634910023,0.9566085715313846,0.09373368562752954,13
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R101,4,0.928374655647383,0.8931378078586201,0.8762369705765932,0.8843283124777861,0.9641593398025645,0.10285994653133258,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R101,5,0.9242424242424242,0.8776391385569772,0.8855389893125742,0.8815063208499021,0.9585637347215393,0.08741130129676679,16
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R152,1,0.9263085399449036,0.8956726307734888,0.8643950389233408,0.8788134066237501,0.959451354820137,0.1017802199182446,10
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R152,2,0.9269972451790633,0.8825578649031649,0.888573690460483,0.885518599731633,0.9574092288500522,0.06813804916830288,16
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R152,3,0.928374655647383,0.8860788946162658,0.8881118881118881,0.8870900689387029,0.9580359606088594,0.08872801204052691,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R152,4,0.9235537190082644,0.8890770819460128,0.8626797730571315,0.8749905955188908,0.9632207415226283,0.08477574775856071,13
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,R152,5,0.9269972451790633,0.8983673576696068,0.8635044201081936,0.8794322241022748,0.9622461586441005,0.06982860786379355,19
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D121,1,0.9269972451790633,0.8908629441624365,0.8740599023617892,0.8821038569485127,0.9619252959733235,0.11060874139739728,11
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D121,2,0.9242424242424242,0.888010498421433,0.8670668953687821,0.8769779650990831,0.9650949393659515,0.08584282294389552,13
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D121,3,0.9221763085399449,0.8794424735766209,0.8723776223776224,0.8758443779392904,0.9618503280595906,0.0898874315104656,13
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D121,4,0.9269972451790633,0.9061468646864687,0.8542683731362977,0.8769519070567656,0.9625640225983279,0.07669232295383202,17
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D121,5,0.9297520661157025,0.9031390900845241,0.8678585565378019,0.8839819514946419,0.9575381736616728,0.0931503424991101,16
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D169,1,0.928374655647383,0.897734899328859,0.869639794168096,0.8827093178238217,0.9607348055032445,0.0687654388463619,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D169,2,0.9325068870523416,0.9027777777777778,0.8788098693759071,0.8900934579439252,0.9677727932444914,0.06742840502338764,16
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D169,3,0.9228650137741047,0.8794689943626113,0.8754453094075736,0.8774358479644994,0.9619312934064221,0.07334828501157768,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D169,4,0.9263085399449036,0.8937481301330863,0.8670339094867396,0.8794954389236154,0.9642612961652413,0.06609268832364294,13
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,D169,5,0.9276859504132231,0.8867973291176355,0.8837247658002374,0.8852489246320416,0.955930861591239,0.08271046008640283,12
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,Vit,1,0.8960055096418733,0.853925353925354,0.7993468795355587,0.8223355230904991,0.9267683431491321,0.033285786020405134,8
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,Vit,2,0.8925619834710744,0.8479328257311607,0.7932444913576989,0.8161738927194111,0.9239015701279852,0.03508612578480212,8
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,Vit,3,0.8953168044077136,0.8512904719801271,0.8002374983507059,0.8219669592152814,0.9249751106526406,0.03102387936397407,8
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,Vit,4,0.8994490358126722,0.8562293729372937,0.8107270088402164,0.8305186644366771,0.9187317827969629,0.031253917485463294,8
224,basic,reduce_on_plateau,None,Adam,0.0001,CEL,Vit,5,0.8946280991735537,0.8479012234958108,0.8024475524475525,0.8221293460637722,0.9267803380153294,0.03664066385622516,8
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R18,1,0.9228650137741047,0.877416237113402,0.8794036152526719,0.8784046896262954,0.9562127409468747,0.05817633021168973,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R18,2,0.9256198347107438,0.8959814914621482,0.8613273518933896,0.8771573604060914,0.9586716885173145,0.060515174792566497,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R18,3,0.9221763085399449,0.881707351173,0.868419316532524,0.8748328381094781,0.9503322577936643,0.0855083042937807,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R18,4,0.9166666666666666,0.8809333865177503,0.8465166908563135,0.8621737066919791,0.9550042581775,0.0643657345066655,15
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R18,5,0.9221763085399449,0.884136917460769,0.8644610106874258,0.8737976914136802,0.9556219937866594,0.05333329196443338,15
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R34,1,0.9228650137741047,0.8975206611570248,0.8490566037735849,0.8703703703703703,0.9526442682531877,0.05392497162422875,11
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R34,2,0.9249311294765841,0.8914126060395495,0.8648568412719356,0.8772430172212531,0.9583598219961856,0.045759038730068244,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R34,3,0.9194214876033058,0.8838529541051399,0.8535096978493205,0.8674875567755025,0.953282994878192,0.04482395774900507,16
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R34,4,0.928374655647383,0.8958333333333334,0.8722786647314948,0.8833644859813083,0.954284566205664,0.039951912052729265,18
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R34,5,0.9214876033057852,0.8817634893777027,0.8653516295025729,0.8732060348314195,0.9492167352373184,0.03873661459554955,20
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R50,1,0.9331955922865014,0.906447520445844,0.8765998152790606,0.8904496151766998,0.9640363924240425,0.03816376107864188,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R50,2,0.9345730027548209,0.9029139105954989,0.8866934951840613,0.8944831210476112,0.9589805563218942,0.052964691396108696,12
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R50,3,0.9304407713498623,0.8919605167588003,0.8867594669481462,0.8893258439685483,0.9635895836581942,0.03488008210134794,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R50,4,0.9269972451790633,0.8935185185185186,0.870101596516691,0.8811214953271027,0.9622761458095935,0.04649460953208672,18
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R50,5,0.9256198347107438,0.887755483549352,0.8732022694286845,0.8802079036383137,0.9576071441423072,0.04144000639168393,16
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R101,1,0.9263085399449036,0.8928181972261573,0.8683533447684391,0.8798324689940018,0.960605860691624,0.04311947971664572,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R101,2,0.9242424242424242,0.8897876707935082,0.8644280248053833,0.8762903845438885,0.9599431443342249,0.03814828800277958,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R101,3,0.9304407713498623,0.8935632537061218,0.8841205963847474,0.8887299760315573,0.958155909270832,0.04132212598008667,18
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R101,4,0.9194214876033058,0.8829513863042782,0.8548291331310199,0.8678619069657101,0.9578110568676608,0.04571726653278874,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R101,5,0.9235537190082644,0.881660845731467,0.8745546905924264,0.8780418225775329,0.9595982919310535,0.03789347110962866,21
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R152,1,0.9146005509641874,0.8768945618024793,0.8439108061749572,0.8589584508366235,0.9531810385155154,0.05057791075742695,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R152,2,0.9228650137741047,0.884038353073886,0.867528697717377,0.8754304903606926,0.9570343892813875,0.04527026941955237,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R152,3,0.9173553719008265,0.872023335335139,0.8640981659849585,0.8679759956355702,0.9557359450155333,0.04108079228385567,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R152,4,0.9304407713498623,0.897904518086569,0.8775234199762502,0.8871997064847938,0.957691108205688,0.04092325720545888,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,R152,5,0.9242424242424242,0.888010498421433,0.8670668953687821,0.8769779650990831,0.9563506819081433,0.04501463896050616,18
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D121,1,0.931129476584022,0.901430495862467,0.8753133658794037,0.8875367132217169,0.9601950365243676,0.059437271111440704,14
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D121,2,0.9214876033057852,0.8772685942898708,0.8732682411927695,0.8752472023924369,0.964780074128273,0.05416785380879489,12
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D121,3,0.9132231404958677,0.8696002231548516,0.8496503496503497,0.8590838509316769,0.9591694754645013,0.05785169822187419,11
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D121,4,0.9290633608815427,0.9069086789645435,0.8608325636627523,0.8813106963699434,0.9719440079645911,0.04799040724986144,17
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D121,5,0.9263085399449036,0.8884741212985487,0.8749505211769363,0.8814788821036652,0.9587076731159064,0.060578830603583204,11
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D169,1,0.9290633608815427,0.9014251314560912,0.8674297400712495,0.8830115857297852,0.949762501649294,0.03805318233761569,12
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D169,2,0.9318181818181818,0.8941668616718988,0.8889365351629503,0.8915174114147156,0.9621082176828317,0.042929130466724176,13
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D169,3,0.9201101928374655,0.8712417609530858,0.879007784668162,0.8750430292598967,0.9615894397197998,0.04832142707852775,12
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D169,4,0.9318181818181818,0.8966355140186916,0.884978229317852,0.8906379453189726,0.966057527378282,0.042670653758065794,11
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,D169,5,0.931129476584022,0.897687535250987,0.8805911070062014,0.8887772235363327,0.9534779114538977,0.028104195602851864,15
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,Vit,1,0.8925619834710744,0.8526785714285714,0.7866473149492017,0.8133226964499402,0.9148754333145412,0.01208604200799387,9
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,Vit,2,0.8973829201101928,0.8520666367427214,0.80812112415886,0.82729174832499,0.91606592378462,0.018727205403547536,8
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,Vit,3,0.8980716253443526,0.8554792038358608,0.8059110700620135,0.8271712170782787,0.9299289903921122,0.017040290340906376,9
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,Vit,4,0.8925619834710744,0.84375,0.7998416677661961,0.8189103537816551,0.9315932780769831,0.024737586839025813,8
224,basic,reduce_on_plateau,None,Adam,0.0001,TCEL,Vit,5,0.8911845730027548,0.8453497473849,0.7910674231428948,0.8138171477542753,0.9103983495064112,0.016424600017203878,8
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R18,1,0.9249311294765841,0.8824083282198854,0.8793706293706294,0.8808774550942147,0.9573102712039248,0.3020064328270313,15
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R18,2,0.9207988980716253,0.8802300258396318,0.8649228130360206,0.8722690412681608,0.9592654343940794,0.3368880372600115,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R18,3,0.9207988980716253,0.8978146471092152,0.8411729779654308,0.865506067852664,0.9515407405630391,0.33250922515473363,13
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R18,4,0.9228650137741047,0.8902396007525084,0.8582926507454809,0.8729702453671446,0.9562397293958187,0.3724631677120863,10
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R18,5,0.9263085399449036,0.8860975900411591,0.8789088270220347,0.8824367118540182,0.9633077043025585,0.32230919806655234,13
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R34,1,0.9139118457300276,0.8703693168349689,0.8513986013986015,0.8603956763425668,0.9539607048183376,0.35863746304417854,11
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R34,2,0.9228650137741047,0.8865740740740741,0.8635703918722787,0.874392523364486,0.957322266070122,0.3300563486291725,16
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R34,3,0.9214876033057852,0.878696701922959,0.8706293706293706,0.8745771958537916,0.9529291463253727,0.3418296456724685,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R34,4,0.9221763085399449,0.883308141672454,0.8657804459691252,0.8741454097775937,0.9578650337655483,0.3399521276596608,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R34,5,0.9201101928374655,0.8854972303511706,0.8539385143158729,0.8684334684159711,0.954710383955667,0.3243443766152211,13
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R50,1,0.9249311294765841,0.880328288312948,0.8833289352157276,0.8818167901879889,0.9581289208218883,0.3447528335660664,11
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R50,2,0.9325068870523416,0.9090079365079364,0.8708932576857105,0.8882118739139042,0.9717011119240966,0.2571969683957419,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R50,3,0.9207988980716253,0.8802300258396318,0.8649228130360206,0.8722690412681608,0.9577270928042797,0.3111789835715746,12
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R50,4,0.9214876033057852,0.8794365572315883,0.8693099353476712,0.8742383399533811,0.9659405774328587,0.28879292035798987,12
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R50,5,0.9180440771349863,0.8749405810474513,0.8618881118881119,0.8681867941152912,0.9589805563218943,0.31136453191719754,11
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R101,1,0.9173553719008265,0.887603305785124,0.8403483309143687,0.8611111111111112,0.9566445561299763,0.2782390871489885,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R101,2,0.931129476584022,0.8950939071280686,0.8845494128512996,0.8896827543450712,0.9638774604469287,0.2798472673231162,19
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R101,3,0.9221763085399449,0.8885808247724793,0.8578638342789286,0.8720178967148016,0.9581289208218883,0.2625848578277772,18
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R101,4,0.9249311294765841,0.8984444033799788,0.8556207943000396,0.8747625110485281,0.9628459019539638,0.2923369891096223,15
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R101,5,0.9214876033057852,0.8794365572315883,0.8693099353476712,0.8742383399533811,0.9640693783060849,0.26380806979753385,18
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R152,1,0.9235537190082644,0.8847668027908052,0.8692769494656287,0.8767118572240509,0.9667412347515263,0.28786468139868604,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R152,2,0.9201101928374655,0.8779448031427757,0.8658134318511677,0.8716845441248171,0.9572982763377275,0.32121496772554226,15
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R152,3,0.9228650137741047,0.8809211574522324,0.8728064388441747,0.876777595926532,0.9620182561863522,0.2841992437084575,16
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R152,4,0.9235537190082644,0.886431517565069,0.8666380789022299,0.8760313605921992,0.9639494296441123,0.31652001771164845,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,R152,5,0.9194214876033058,0.879547717252169,0.8601068742578176,0.8693303530566425,0.9618473293430412,0.2648022166430973,16
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D121,1,0.9201101928374655,0.8819444444444444,0.8592162554426706,0.8699065420560748,0.9618083460278999,0.3513908531461948,10
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D121,2,0.9221763085399449,0.883308141672454,0.8657804459691252,0.8741454097775937,0.9593553958905587,0.26918236966805936,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D121,3,0.918732782369146,0.8859700499168053,0.8478031402559705,0.8650098325937878,0.9557869231968718,0.32951126516051066,10
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D121,4,0.918732782369146,0.8796296296296297,0.8570391872278664,0.8676635514018691,0.9575501685278699,0.30212847848938573,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D121,5,0.9194214876033058,0.8886874863507316,0.8469125214408233,0.8655707687401631,0.9625460302990321,0.2984351760051101,17
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D169,1,0.9318181818181818,0.902104845750175,0.8770616176276553,0.8888169572935157,0.9658386210701819,0.24740816681562314,11
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D169,2,0.931129476584022,0.8904102233676976,0.8924660245414962,0.8914327585949067,0.9645401768043278,0.24129580217937152,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D169,3,0.9297520661157025,0.8912481716235983,0.8850112151998943,0.8880804771073704,0.9613525411124039,0.29061049414436047,11
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D169,4,0.9214876033057852,0.8908019966722129,0.8521572766855786,0.8695857704719645,0.964675119049047,0.2618989253024903,16
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,D169,5,0.9242424242424242,0.888010498421433,0.8670668953687821,0.8769779650990831,0.9575471698113208,0.2830920758668252,14
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,Vit,1,0.9015151515151515,0.8578073482914292,0.817291199366671,0.8352177629213777,0.9375667214432222,0.17279587769007687,9
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,Vit,2,0.8966942148760331,0.8586261051651931,0.7958173901570128,0.8216128556685832,0.9262315728868045,0.20595194153696575,9
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,Vit,3,0.8973829201101928,0.8574537521378813,0.8002045124686634,0.8241552097599434,0.919859300219506,0.17378940724078457,9
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,Vit,4,0.900137741046832,0.8597370583401808,0.8085169547433698,0.8304206942490111,0.941102208254867,0.1736795200665406,9
224,basic,reduce_on_plateau,None,Adam,0.0001,FL,Vit,5,0.8960055096418733,0.8450339050658158,0.8138606676342526,0.8280018984337921,0.9140417901138312,0.15866257859230845,8
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R18,1,0.9214876033057852,0.8779741589468553,0.87194880591107,0.8749134744141198,0.9612955654979668,0.12578665329331704,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R18,2,0.9242424242424242,0.8977672612547021,0.8538725425517879,0.8734293575422536,0.9537597908095335,0.09778267389337536,13
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R18,3,0.9159779614325069,0.875,0.8526850507982584,0.863177570093458,0.9631037915772049,0.10092739983967867,17
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R18,4,0.9166666666666666,0.8765665623091264,0.8531138672648106,0.8641096144698526,0.9522904197003682,0.10292598972660137,13
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R18,5,0.931129476584022,0.9024199793495096,0.8739939305977041,0.8872204979075208,0.9531450539169235,0.09832056102379867,14
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R34,1,0.9228650137741047,0.8857092140131103,0.8648898271539781,0.8747412008281573,0.9610646643236694,0.08817352209549859,16
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R34,2,0.9180440771349863,0.877253117147869,0.8579298060430136,0.8670966838781236,0.9477863474432944,0.08420848871577748,13
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R34,3,0.928374655647383,0.9086427392739274,0.8564454413511018,0.87927356918777,0.9595383176000671,0.0849863670942949,13
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R34,4,0.9263085399449036,0.8937481301330863,0.8670339094867396,0.8794954389236154,0.9601440583430292,0.09584685957089538,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R34,5,0.918732782369146,0.8764456630109672,0.8623169283546642,0.8691160428640834,0.9538947330542527,0.07392911279885703,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R50,1,0.931129476584022,0.900462962962963,0.8766328011611031,0.8878504672897196,0.9645911549856662,0.08922032690641492,13
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R50,2,0.931129476584022,0.906607142857143,0.8687161894709065,0.8859304835856165,0.9675059074716021,0.0756304186937356,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R50,3,0.9249311294765841,0.8846409094400491,0.8754123235255311,0.8799165087865322,0.9574512108817427,0.09160343281687962,11
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R50,4,0.9331955922865014,0.8988785046728972,0.887155297532656,0.8928472797569733,0.9637035348870684,0.07269595803390878,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R50,5,0.9249311294765841,0.8995434793635764,0.8543013590183401,0.8743967563526586,0.9557689308975758,0.09831428583494457,11
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R101,1,0.9173553719008265,0.8773148148148149,0.8548621190130624,0.8654205607476635,0.9620302510525495,0.10261137906497396,11
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R101,2,0.9256198347107438,0.8949819711538461,0.8626467871750891,0.877507022318318,0.9678717508906188,0.07641490092189643,17
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R101,3,0.9263085399449036,0.8884741212985487,0.8749505211769363,0.8814788821036652,0.9631127877268528,0.0697810849379004,17
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R101,4,0.9269972451790633,0.8953923593185338,0.867462725953292,0.8804537277819721,0.9665343233096234,0.0657198999546792,19
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R101,5,0.9318181818181818,0.8918619431442628,0.8928948410080486,0.8923770442095049,0.9641593398025646,0.08389308768679662,17
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R152,1,0.9297520661157025,0.8936896632917354,0.8810529093547962,0.887170892247684,0.9608667490314146,0.08576350467155755,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R152,2,0.9201101928374655,0.8836796592669076,0.8565773848792717,0.8691757775727241,0.9616764024997302,0.08177291827838791,14
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R152,3,0.9263085399449036,0.8868714955065673,0.8775893917403351,0.8821198755977884,0.9608877400472597,0.08654486395403548,16
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R152,4,0.9173553719008265,0.8700137468647502,0.8680564718300567,0.8690299012312273,0.9635895836581942,0.0780898627900418,16
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,R152,5,0.9201101928374655,0.878707627118644,0.8644939965694682,0.8713344150189295,0.9551421991387686,0.08070063278793109,17
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D121,1,0.9228650137741047,0.8816733215025141,0.8714870035624752,0.8764446848664796,0.9598951648694359,0.11820939428416447,10
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D121,2,0.9297520661157025,0.8945413758723828,0.8797334740730967,0.8868630201028518,0.9625190418500882,0.10038859989150689,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D121,3,0.9201101928374655,0.8971411730032419,0.839424726217179,0.8641326794011358,0.9516636879415611,0.0907945930269319,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D121,4,0.9276859504132231,0.9000797766254487,0.8639332365747461,0.8803986710963456,0.9582698604997062,0.07426245632286652,15
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D121,5,0.9118457300275482,0.8704374586108838,0.8421955403087479,0.8552342971086739,0.9548573210665835,0.07465999256786725,16
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D169,1,0.9228650137741047,0.891209759047231,0.8569732154637815,0.8726076330137245,0.963331694034953,0.07441477947042721,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D169,2,0.9297520661157025,0.9020955267558528,0.8691779918195013,0.8843121877450781,0.9604259376986649,0.06810810972487398,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D169,3,0.9263085399449036,0.8805194614945139,0.88946430927563,0.8848868198950405,0.9586476987849201,0.09333456929957339,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D169,4,0.9242424242424242,0.8863132167700696,0.869705765932181,0.8776549458899661,0.9576011467092085,0.07865746888110017,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,D169,5,0.9242424242424242,0.879581901489118,0.881580683467476,0.8805760344543974,0.9584437860595665,0.07819246438251691,12
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,Vit,1,0.9008264462809917,0.855354463615904,0.8181818181818181,0.8347887924903996,0.9294641893269681,0.016283020984895136,8
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,Vit,2,0.8856749311294766,0.8462731225358039,0.7665259269032854,0.7968895360595397,0.913687941561012,0.018042007723531695,8
224,basic,reduce_on_plateau,None,AdamW,0.0001,CEL,Vit,3,0.8911845730027548,0.8436486884762747,0.7937062937062938,0.8149393391843056,0.9249271311878516,0.0139307805267318,9
