ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
384,Eff_b3,1,0.9201101928374655,0.8766580902970542,0.8839111065153513,0.880209948366357,0.939042990460926,0.036027994446466385,18,0.9460400348128808,0.8217821782178217
384,Eff_b3,2,0.918732782369146,0.8823944609771052,0.8672457324061388,0.8745030250648229,0.9474158904141068,0.031462850050913635,18,0.9556135770234987,0.7788778877887789
384,Eff_b3,3,0.9146005509641874,0.8719118658030383,0.8682797783694818,0.8700768651266702,0.9417832122637849,0.03661191432069071,18,0.9477806788511749,0.7887788778877888
384,Eff_b3,4,0.9269972451790633,0.8954225299457164,0.87975768856259,0.8872654292955188,0.9443482207228555,0.032530469093087225,17,0.9608355091383812,0.7986798679867987
384,Eff_b3,5,0.9207988980716253,0.8791619614687062,0.8819162595110686,0.8805284565933653,0.9495873869371271,0.03376065030639672,19,0.9486510008703221,0.8151815181518152
384,Eff_b4,1,0.8670798898071626,0.7955084957521239,0.8261036286396264,0.8089347332077456,0.9151392946083121,0.07592908368678725,18,0.896431679721497,0.7557755775577558
384,Eff_b4,2,0.8698347107438017,0.798884938590821,0.8399943127472016,0.8160767626915197,0.9228343199855233,0.07911262085798113,17,0.8912097476066144,0.7887788778877888
384,Eff_b4,3,0.8615702479338843,0.7879577359244643,0.8311273686115348,0.8056215837486504,0.9084208681964803,0.08856080025300922,17,0.8833768494342907,0.7788778877887789
384,Eff_b4,4,0.8836088154269972,0.8196536144578312,0.8414075088971038,0.8296880584946714,0.9274588033215853,0.06464574675795204,19,0.9138381201044387,0.768976897689769
384,Eff_b4,5,0.8849862258953168,0.8213849581695286,0.844707838930107,0.8320839787850942,0.9222196371073138,0.06587841904766653,19,0.9138381201044387,0.7755775577557755
384,Eff_b5,1,0.931129476584022,0.9002814850333432,0.8884436746546718,0.8941798941798942,0.9510637747847893,0.01684353023169866,19,0.9617058311575283,0.8151815181518152
384,Eff_b5,2,0.928374655647383,0.8952050579085771,0.8854880266094495,0.8902213485629209,0.9461290776597242,0.027115907107752406,16,0.959094865100087,0.8118811881188119
384,Eff_b5,3,0.9331955922865014,0.907410438261502,0.886104145662608,0.8961798299443837,0.952767078274407,0.011351835039485383,21,0.9669277632724108,0.8052805280528053
384,Eff_b5,4,0.9166666666666666,0.870739256489763,0.8805202974605555,0.875491024953245,0.9471947194719471,0.016638838726659128,19,0.9425587467362925,0.8184818481848185
384,Eff_b5,5,0.9214876033057852,0.882441326538012,0.8787064084998578,0.8805545372938741,0.9547001697558789,0.011587855584847932,23,0.9521322889469104,0.8052805280528053
384,Eff_b6,1,0.7926997245179064,0.7106225296442688,0.7693862075502589,0.7277991159817716,0.8521745124904134,0.16591560043367756,42,0.8093994778067886,0.7293729372937293
384,Eff_b6,2,0.7541322314049587,0.6978659513132607,0.78389731923584,0.7057062546873678,0.8510227001812453,0.17521403156436302,50,0.7328111401218451,0.834983498349835
