Model,Scale,Cluster,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,num_epochs_trained
Resnet18,-1.4,3,1,0.8834586466165414,0.8362412208903205,0.7994985936162406,0.8156393771674433,0.9063931665741621,0.08630481822145773,0.9451510333863276,0.6538461538461539,0.34461152882205515,0.33240657558800024,0.3248125521989065,0.2892882814725311,0.4987615034316948,1.096451876689073,0.3370233702337023,0.3587257617728532,0.2786885245901639,15
Resnet18,-1.4,3,2,0.8771929824561403,0.8205577522166307,0.8020150327842636,0.8106784482236882,0.9072068936322331,0.06790478435237925,0.9324324324324325,0.6715976331360947,0.34711779448621555,0.35208983686056344,0.3779791882656123,0.30112915786892125,0.5281676898323854,1.0966044889800923,0.3062730627306273,0.3850415512465374,0.4426229508196721,21
Resnet18,-1.4,3,3,0.8822055137844611,0.8413560960258946,0.785721677124392,0.8085349138162077,0.915751027741978,0.07691528772661405,0.9531001589825119,0.6183431952662722,0.3483709273182957,0.3352141087580444,0.33212034790526374,0.29277186989979215,0.5178920457996723,1.096508233678977,0.34809348093480935,0.35318559556786705,0.29508196721311475,11
Resnet18,-1.4,3,4,0.8822055137844611,0.8330041694096993,0.7997855147176414,0.8145470727848101,0.9099232368463138,0.07936180983947941,0.9427662957074722,0.6568047337278107,0.32205513784461154,0.3357494431079034,0.3089671998395657,0.2774447439482838,0.49522299686570603,1.0966286745411933,0.31857318573185733,0.3296398891966759,0.2786885245901639,11
Resnet18,-1.4,3,5,0.8809523809523809,0.8309194645600175,0.7979087684970039,0.8125741693037974,0.9114730811563391,0.0675565118911404,0.9419713831478538,0.6538461538461539,0.3132832080200501,0.3188536331771457,0.32808611497404194,0.27098130641166257,0.4897394926745,1.0967795177987905,0.3050430504305043,0.3185595567867036,0.36065573770491804,17
Resnet18,-1.5,3,1,0.8765664160401002,0.82774879369045,0.7832264042671282,0.8021041368349829,0.8979713267043585,0.06905572240094665,0.9451510333863276,0.621301775147929,0.35275689223057644,0.33327076378528403,0.32498477589108116,0.29348228856764896,0.48854172068248697,1.0969398597009588,0.35670356703567035,0.3559556786703601,0.26229508196721313,15
Resnet18,-1.5,3,2,0.8840852130325815,0.8326998936124511,0.8096325528452226,0.8202719113229426,0.899325970592939,0.08114708373103786,0.93879173290938,0.6804733727810651,0.3609022556390977,0.3619511424369322,0.3713190839732747,0.3102666008393072,0.5337203555383292,1.0965513349896034,0.34932349323493234,0.37119113573407203,0.39344262295081966,18
Resnet18,-1.5,3,3,0.8646616541353384,0.8054983184754178,0.7691837329846379,0.7848670021567218,0.9010004609552121,0.0641983373116687,0.9348171701112877,0.6035502958579881,0.32644110275689225,0.3301456134683633,0.34278420619000255,0.28202555205027563,0.49836597209096417,1.0967097429925707,0.3050430504305043,0.3462603878116344,0.3770491803278688,14
Resnet18,-1.5,3,4,0.8822055137844611,0.8359294486430779,0.7943763464125455,0.8122987225843583,0.9078654010780709,0.07752630997160244,0.9467408585055644,0.6420118343195266,0.3358395989974937,0.3330621061327506,0.32257667906137305,0.2846818972433751,0.4920444783962003,1.09644949040305,0.35547355473554737,0.3171745152354571,0.29508196721311475,15
Resnet18,-1.5,3,5,0.8840852130325815,0.8401133918785435,0.7955687152519731,0.8146151754864578,0.908392207034741,0.06967594726376004,0.9491255961844197,0.6420118343195266,0.33897243107769426,0.35239050384251874,0.34520634157797003,0.29352005694218813,0.5386678037342317,1.096773440015646,0.34809348093480935,0.3268698060941828,0.36065573770491804,17
Resnet34,0.0,3,1,0.8903508771929824,0.8523810566477722,0.802788779033123,0.8237693669136924,0.9138836887705666,0.06165525385636095,0.9546899841017488,0.650887573964497,0.29887218045112784,0.2569646828212039,0.3142118488075576,0.24717618743591752,0.46321586233977885,1.0793226268141307,0.38253382533825336,0.1994459833795014,0.36065573770491804,12
Resnet34,0.0,3,2,0.8972431077694235,0.855399858746942,0.8266338040093697,0.8397433385579938,0.9159791535357146,0.050007081525225566,0.9491255961844197,0.7041420118343196,0.45864661654135336,0.34030365769496207,0.3298886174457312,0.29067030892757656,0.469755270398382,0.9838152269489528,0.1918819188191882,0.7977839335180056,0.0,16
Resnet34,0.0,3,3,0.8884711779448622,0.8379969593688206,0.8199875824310214,0.8284575624365973,0.911802334879258,0.05762755179917874,0.93879173290938,0.7011834319526628,0.5344611528822055,0.3900603413638338,0.3823020681049189,0.3713701280484538,0.539729328428202,1.0685975527470695,0.7503075030750308,0.33102493074792244,0.06557377049180328,16
Resnet34,0.0,3,4,0.893483709273183,0.8552043971143937,0.8112670623982841,0.8302701214858559,0.9182157270392564,0.0574381058639312,0.9538950715421304,0.6686390532544378,0.4592731829573935,0.4075578238199393,0.30806795012230587,0.24993140963181626,0.5408195684438987,1.0088581789318132,0.8413284132841329,0.0664819944598338,0.01639344262295082,13
Resnet34,0.0,3,5,0.8922305764411027,0.8509901251518193,0.812635817160704,0.8295159831870982,0.9211413815486214,0.05757337588240886,0.9507154213036566,0.6745562130177515,0.44548872180451127,0.39833546786171165,0.39255797035514517,0.31323674692630077,0.5396248614300782,0.9350287341663898,0.13653136531365315,0.8116343490304709,0.22950819672131148,13
Resnet34,-0.01,3,1,0.8928571428571429,0.8473809856382777,0.8216879427286667,0.8334869832770696,0.9233121043075795,0.06139316453329344,0.9451510333863276,0.6982248520710059,0.3508771929824561,0.34292847902362644,0.39689455361471554,0.30213366285503324,0.5537549696340752,1.0965620424518454,0.27921279212792127,0.4196675900277008,0.4918032786885246,12
Resnet34,-0.01,3,2,0.8865914786967418,0.8347905282331511,0.8177133799305745,0.8257649277699737,0.908505094025456,0.0657212484565088,0.9372019077901431,0.6982248520710059,0.36528822055137844,0.33476841436775406,0.3556765273388168,0.30417287049189096,0.51611934086265,1.096530266244016,0.32226322263222634,0.4168975069252078,0.32786885245901637,12
Resnet34,-0.01,3,3,0.8890977443609023,0.8509435001032275,0.799830199151466,0.8213124325158594,0.9142740896134561,0.05182640237669499,0.9546899841017488,0.6449704142011834,0.3276942355889724,0.337557203431806,0.289400233133161,0.2785260045192366,0.4579855946051141,1.096508693204853,0.2878228782287823,0.38365650969529086,0.19672131147540983,17
Resnet34,-0.01,3,4,0.8840852130325815,0.8322168661974487,0.8107143865062417,0.8206866814647018,0.9161578912710133,0.05661144850506233,0.9379968203497615,0.6834319526627219,0.29949874686716793,0.3096149420350616,0.33221407483136184,0.2613440992767916,0.48562171297274914,1.096182501360244,0.32226322263222634,0.26454293628808867,0.4098360655737705,16
Resnet34,-0.01,3,5,0.8916040100250626,0.8403377110694183,0.830629533118221,0.835329185967662,0.917641884836455,0.05793158215679798,0.9364069952305246,0.7248520710059172,0.37719298245614036,0.3601381951285952,0.37393729370743595,0.31780338676252035,0.5316927175470229,1.0963393956851373,0.33456334563345635,0.4265927977839335,0.36065573770491804,18
Resnet34,-0.05,3,1,0.8909774436090225,0.8463666352984974,0.8150864055841431,0.8291699884843653,0.9136602666014431,0.051063716200555644,0.9467408585055644,0.6834319526627219,0.36403508771929827,0.3586278633599184,0.4106107929068937,0.31467967307389066,0.5566449325889399,1.0964160830649416,0.3025830258302583,0.42105263157894735,0.5081967213114754,17
Resnet34,-0.05,3,2,0.8903508771929824,0.8412205319501269,0.8222617849314682,0.8311561361414734,0.9159720980987949,0.05743491581135661,0.9403815580286169,0.7041420118343196,0.32205513784461154,0.30392469053037335,0.32444068866464054,0.27184548613402915,0.4752738328818282,1.0962197035790675,0.3075030750307503,0.3379501385041551,0.32786885245901637,17
Resnet34,-0.05,3,3,0.8884711779448622,0.8400212798297613,0.8156602477869446,0.826871885878097,0.9124443796389498,0.0690790990490463,0.9419713831478538,0.6893491124260355,0.31453634085213034,0.32980496538015214,0.30765468773619664,0.2713639690419834,0.49666477420993455,1.0964661114681753,0.3370233702337023,0.29085872576177285,0.29508196721311475,11
Resnet34,-0.05,3,4,0.881578947368421,0.8339544243417988,0.7950607237937555,0.8119865991429684,0.9162872409478745,0.044206188327475866,0.9451510333863276,0.6449704142011834,0.33959899749373434,0.330669926961971,0.3195171391339725,0.28496284199252714,0.48296115846067517,1.0967582833961387,0.3751537515375154,0.3047091412742382,0.2786885245901639,20
Resnet34,-0.05,3,5,0.8909774436090225,0.8409808958573243,0.825904742194335,0.833072055089636,0.9247443580022766,0.04869133120704103,0.93879173290938,0.7130177514792899,0.32894736842105265,0.3299256470445929,0.35783065473359427,0.2845170207657524,0.5222138792163261,1.0967813178402015,0.34809348093480935,0.29916897506925205,0.4262295081967213,18
Resnet34,-0.1,3,1,0.893483709273183,0.8530971114748904,0.8145125633813417,0.8314983554756203,0.9190435649711668,0.050540516991849,0.951510333863275,0.6775147928994083,0.34147869674185466,0.3440002594581452,0.38001542156105456,0.29547241534220875,0.5324519608461981,1.0967099672533331,0.2779827798277983,0.40304709141274236,0.45901639344262296,14
Resnet34,-0.1,3,2,0.8909774436090225,0.8457716049382715,0.8161682392451624,0.8295721506371467,0.913004110967912,0.06266164603943847,0.9459459459459459,0.6863905325443787,0.35463659147869675,0.33585718367390993,0.34251509968893795,0.2972558708046544,0.5089749710818238,1.0968057202204191,0.3296432964329643,0.3864265927977839,0.3114754098360656,14
Resnet34,-0.1,3,3,0.8865914786967418,0.8465501341958571,0.7960767067101908,0.8172742953975737,0.908267560982493,0.05815571242786057,0.9531001589825119,0.6390532544378699,0.33521303258145363,0.3487613187111677,0.3585815407220872,0.29228398181719223,0.5210950646439342,1.0965896603732732,0.3210332103321033,0.3448753462603878,0.4098360655737705,11
Resnet34,-0.1,3,4,0.8909774436090225,0.8429890131942006,0.8215774075502582,0.8315426275331936,0.9168869530860481,0.05436031512314435,0.9419713831478538,0.7011834319526628,0.36779448621553884,0.34944717648720997,0.3801601360094251,0.31230354002456095,0.5360072764271715,1.0964129878899083,0.37884378843788435,0.3518005540166205,0.4098360655737705,14
Resnet34,-0.1,3,5,0.8884711779448622,0.8434276936581084,0.8091692458208295,0.8244115901898734,0.9107487229659176,0.050394964402717846,0.9467408585055644,0.6715976331360947,0.35651629072681706,0.34048627413885524,0.3689141430263583,0.303469664131525,0.50960337286262,1.0962635458441004,0.3296432964329643,0.38365650969529086,0.39344262295081966,18
Resnet34,-0.2,3,1,0.8928571428571429,0.8575335489642832,0.805460437813379,0.8273696381932879,0.9069199725308323,0.06551131478280683,0.9570747217806042,0.6538461538461539,0.3302005012531328,0.3318954360453744,0.37082667316387524,0.2872083461815192,0.5135520002929955,1.0961973307930546,0.2988929889298893,0.3545706371191136,0.45901639344262296,14
Resnet34,-0.2,3,2,0.8884711779448622,0.838485502036904,0.8189057487700022,0.8280651213460025,0.914974929680812,0.06997410920907239,0.9395866454689984,0.6982248520710059,0.34398496240601506,0.33280189982492614,0.3411162709329287,0.29028248774292814,0.510187355881757,1.0967576586696186,0.2952029520295203,0.4002770083102493,0.32786885245901637,13
Resnet34,-0.2,3,3,0.8897243107769424,0.8404774742391565,0.8207824949906398,0.8299969739151486,0.927263148982606,0.06915754722357283,0.9403815580286169,0.7011834319526628,0.275062656641604,0.3177746014522356,0.30137054310918204,0.24706450319661166,0.476673777273742,1.0964698906287618,0.27060270602706027,0.27285318559556787,0.36065573770491804,11
Resnet34,-0.2,3,4,0.8890977443609023,0.8378043661304537,0.8236305396938881,0.8303855610494177,0.9085591857085071,0.04990652696032263,0.9372019077901431,0.7100591715976331,0.33270676691729323,0.32370943035181415,0.3240825192412498,0.2799344649140099,0.4988371160654265,1.0963013082873954,0.3837638376383764,0.2770083102493075,0.3114754098360656,18
Resnet34,-0.2,3,5,0.8828320802005013,0.8354812918461412,0.7980193036754123,0.8144249512670565,0.9143093667980546,0.062268862969170745,0.9451510333863276,0.650887573964497,0.33145363408521306,0.32863872858840715,0.30970104964661654,0.2799152555694839,0.5028471542269506,1.0958342115338628,0.34686346863468637,0.31994459833795014,0.26229508196721313,15
Resnet34,-0.3,3,1,0.8872180451127819,0.8480183751670218,0.7964741629900001,0.8180574555403557,0.8904431755110488,0.05002167830055955,0.9538950715421304,0.6390532544378699,0.32456140350877194,0.3155489669900267,0.36156539531881854,0.28057024119519186,0.5053866310694063,1.0965418844562198,0.3013530135301353,0.3407202216066482,0.4426229508196721,17
Resnet34,-0.3,3,2,0.8909774436090225,0.8435206098249577,0.820495573889239,0.8311538283813132,0.9073315396844809,0.05354997998270192,0.9427662957074722,0.6982248520710059,0.36278195488721804,0.35002718237486913,0.3742544180357566,0.3082895988736812,0.5222260741179231,1.0965504320600117,0.3124231242312423,0.4168975069252078,0.39344262295081966,15
Resnet34,-0.3,3,3,0.8853383458646616,0.8352211400490153,0.810427465404841,0.8218018592965131,0.9128136141710803,0.0475239792131097,0.9403815580286169,0.6804733727810651,0.325187969924812,0.3431571909948414,0.32514712232177495,0.2818533568551391,0.4997322256093528,1.096995287084784,0.3456334563345633,0.30193905817174516,0.32786885245901637,16
Resnet34,-0.3,3,4,0.8872180451127819,0.8407536382536382,0.8083743332612111,0.8228604267430933,0.9031735355264767,0.040518766956778494,0.9451510333863276,0.6715976331360947,0.33208020050125314,0.3272505131712097,0.35467116920839975,0.2850553099010403,0.5039080943068723,1.09662225308635,0.3591635916359164,0.2950138504155125,0.4098360655737705,21
Resnet34,-0.3,3,5,0.8909774436090225,0.852355623100304,0.8053499026349705,0.82542376717134,0.9170092473259894,0.054853495840110435,0.9538950715421304,0.6568047337278107,0.33395989974937346,0.328666496901791,0.31722236549371535,0.2822241360581178,0.5199917392920644,1.0962801243390143,0.33087330873308735,0.34210526315789475,0.2786885245901639,13
Resnet34,-0.4,3,1,0.8828320802005013,0.8360785555907506,0.7969374700143931,0.8139761589403973,0.9022116442930923,0.058513363128396646,0.9459459459459459,0.6479289940828402,0.3533834586466165,0.3585010282246117,0.3832161104409282,0.3056094806509401,0.543629373794423,1.0964431071770033,0.2915129151291513,0.4155124653739612,0.4426229508196721,17
Resnet34,-0.4,3,2,0.8947368421052632,0.857346058055651,0.8131438086189218,0.8322669435860223,0.9084580577793248,0.052167690791657936,0.9546899841017488,0.6715976331360947,0.35275689223057644,0.3251507357890337,0.3417501751421856,0.29360642329957093,0.48848827593510064,1.0963562044247472,0.3148831488314883,0.3988919667590028,0.3114754098360656,13
Resnet34,-0.4,3,3,0.8865914786967418,0.841819269676456,0.8036495423373251,0.8203792309055467,0.9114965992794049,0.06291182396526354,0.9475357710651828,0.6597633136094675,0.325187969924812,0.33522509722302934,0.32674909125005147,0.2808906462602763,0.4948302400387834,1.096310965638682,0.3075030750307503,0.3448753462603878,0.32786885245901637,15
Resnet34,-0.4,3,4,0.893483709273183,0.8486842105263157,0.822085399008476,0.8342679127725856,0.9124631941374023,0.05761500211540508,0.9459459459459459,0.6982248520710059,0.33771929824561403,0.32232800985479076,0.33979694435698277,0.286002414161665,0.48966229575657394,1.0964311578981014,0.33579335793357934,0.33933518005540164,0.3442622950819672,12
Resnet34,-0.4,3,5,0.8966165413533834,0.864123597825339,0.8110906764752919,0.8334268438707164,0.9130864243986416,0.03996625027415942,0.9594594594594594,0.6627218934911243,0.33709273182957394,0.3397133981452401,0.29472347196111714,0.2834159568030536,0.5071102852921661,1.0965912665560218,0.32595325953259535,0.36149584487534625,0.19672131147540983,22
Resnet34,-0.5,3,1,0.8809523809523809,0.8326006625891946,0.7946632675139462,0.81122020822802,0.9038955419045918,0.04393641375845733,0.9443561208267091,0.6449704142011834,0.32706766917293234,0.31797994577902483,0.32318300886110446,0.27693179939518925,0.49721303589040433,1.0968777057847796,0.3062730627306273,0.3518005540166205,0.3114754098360656,16
Resnet34,-0.5,3,2,0.8947368421052632,0.857346058055651,0.8131438086189218,0.8322669435860223,0.9083498744132228,0.05310604080460677,0.9546899841017488,0.6715976331360947,0.35526315789473684,0.34718409157716285,0.36200612971117674,0.30306819372730304,0.5025888379009822,1.0965872078409042,0.35301353013530135,0.3559556786703601,0.3770491803278688,14
Resnet34,-0.5,3,3,0.8853383458646616,0.8391002093454991,0.8028546297777067,0.8188306504388303,0.8965531838835007,0.04366899359392572,0.9459459459459459,0.6597633136094675,0.3258145363408521,0.3391532275483542,0.3778588923439754,0.28727557925314773,0.5242744010471188,1.0968000464457002,0.29274292742927427,0.3490304709141274,0.4918032786885246,19
Resnet34,-0.5,3,4,0.8878446115288221,0.8409230975521076,0.8109354568630587,0.8244682910044945,0.9053019256639165,0.05819063494450264,0.9443561208267091,0.6775147928994083,0.33145363408521306,0.32420955689933123,0.31924156260771547,0.27978855871468605,0.4709666445976534,1.096448833847868,0.35793357933579334,0.3047091412742382,0.29508196721311475,12
